patch_name,image_file,label_tag,sentinel1_id,sar_date_from,sar_date_to,sar_center_time,min_lon,min_lat,max_lon,max_lat,s2_id,s2_datetime,s2_cloud,_key,s1_file,s2_file,s1_time,s2_time,dt_hours,s1_exists,s2_exists,obj_ul_lon,obj_ul_lat,obj_ur_lon,obj_ur_lat,obj_br_lon,obj_br_lat,obj_bl_lon,obj_bl_lat
S1_20190820_155645_155825_VV_0,ow-0617.jpg,ow-0617-01-001487,S1A_IW_GRDH_1SDV_20190820T155735_20190820T155800_028655_033E24_574F.SAFE,2019-08-20 15:56:45+00:00,2019-08-20 15:58:25+00:00,2019-08-20T15:57:35Z,30.0052479318232,33.2726577284966,30.2852952023805,33.5098239336893,S2B_MSIL2A_20190820T083609_N0500_R064_T35SQS_20230506T133242.SAFE,2019-08-20 08:51:16+00:00,2.44,S1_20190820_155645_155825_VV_0||2019-08-20 08:51:16+00:00,dataset_out\sent1\S1_20190820_155645_155825_VV_0__S1__20190820T155645Z.png,dataset_out\sentinel2\S1_20190820_155645_155825_VV_0__S2__20190820T085116Z.png,2019-08-20 15:56:45+00:00,2019-08-20 08:51:16+00:00,-7.091388888888889,True,True,30.050297844199,33.2728710074581,30.1799365847296,33.2929680328617,30.1426048586419,33.4599252182591,30.0129661181114,33.4398281928556
S1_20190820_155645_155825_VV_8,ow-0622.jpg,ow-0622-01-001497,S1A_IW_GRDH_1SDV_20190820T155710_20190820T155735_028655_033E24_AFFA.SAFE,2019-08-20 15:56:45+00:00,2019-08-20 15:58:25+00:00,2019-08-20T15:57:35Z,31.3715292786939,31.7983459110132,31.5288019086589,31.9339241527001,S2B_MSIL2A_20190820T083609_N0500_R064_T36SUA_20230506T133242.SAFE,2019-08-20 08:51:24+00:00,4.15,S1_20190820_155645_155825_VV_8||2019-08-20 08:51:24+00:00,dataset_out\sent1\S1_20190820_155645_155825_VV_8__S1__20190820T155645Z.png,dataset_out\sentinel2\S1_20190820_155645_155825_VV_8__S2__20190820T085124Z.png,2019-08-20 15:56:45+00:00,2019-08-20 08:51:24+00:00,-7.089166666666666,True,True,31.439447759507,31.8630295457877,31.4544187337228,31.8652867586643,31.4523770862314,31.8750332631492,31.4374061120156,31.8727760502727
S1_20190820_155645_155825_VV_9,ow-0623.jpg,ow-0623-01-001498,S1A_IW_GRDH_1SDV_20190820T155710_20190820T155735_028655_033E24_AFFA.SAFE,2019-08-20 15:56:45+00:00,2019-08-20 15:58:25+00:00,2019-08-20T15:57:35Z,31.2034463864885,31.8109917066121,31.3608325950526,31.9467247918157,S2B_MSIL2A_20190820T083609_N0500_R064_T36SUA_20230506T133242.SAFE,2019-08-20 08:51:24+00:00,4.15,S1_20190820_155645_155825_VV_9||2019-08-20 08:51:24+00:00,dataset_out\sent1\S1_20190820_155645_155825_VV_9__S1__20190820T155645Z.png,dataset_out\sentinel2\S1_20190820_155645_155825_VV_9__S2__20190820T085124Z.png,2019-08-20 15:56:45+00:00,2019-08-20 08:51:24+00:00,-7.089166666666666,True,True,31.2635517110981,31.87342626274,31.2795550736437,31.8758575132926,31.2768513884133,31.8886735999748,31.2608480258678,31.8862423494222
S1_20190820_155645_155825_VV_10,ow-0624.jpg,ow-0624-01-001500,S1A_IW_GRDH_1SDV_20190820T155710_20190820T155735_028655_033E24_AFFA.SAFE,2019-08-20 15:56:45+00:00,2019-08-20 15:58:25+00:00,2019-08-20T15:57:35Z,31.2005586811648,31.9981404747296,31.3588096290637,32.1336431090157,S2B_MSIL2A_20190820T083609_N0500_R064_T36SUA_20230506T133242.SAFE,2019-08-20 08:51:24+00:00,4.15,S1_20190820_155645_155825_VV_10||2019-08-20 08:51:24+00:00,dataset_out\sent1\S1_20190820_155645_155825_VV_10__S1__20190820T155645Z.png,dataset_out\sentinel2\S1_20190820_155645_155825_VV_10__S2__20190820T085124Z.png,2019-08-20 15:56:45+00:00,2019-08-20 08:51:24+00:00,-7.089166666666666,True,True,31.2769216804255,32.0595231028757,31.2852942467656,32.0607736958523,31.2829791169628,32.0717816363934,31.2746065506226,32.0705310434169
S1_20190820_155645_155825_VV_11,ow-0625.jpg,ow-0625-01-001501,S1A_IW_GRDH_1SDV_20190820T155710_20190820T155735_028655_033E24_AFFA.SAFE,2019-08-20 15:56:45+00:00,2019-08-20 15:58:25+00:00,2019-08-20T15:57:35Z,30.7476424355368,32.0470929963497,30.9063589582521,32.1832220383992,S2B_MSIL2A_20190820T083609_N0500_R064_T36STA_20230506T133242.SAFE,2019-08-20 08:51:28+00:00,1.55,S1_20190820_155645_155825_VV_11||2019-08-20 08:51:28+00:00,dataset_out\sent1\S1_20190820_155645_155825_VV_11__S1__20190820T155645Z.png,dataset_out\sentinel2\S1_20190820_155645_155825_VV_11__S2__20190820T085128Z.png,2019-08-20 15:56:45+00:00,2019-08-20 08:51:28+00:00,-7.088055555555556,True,True,30.8227813956316,32.1117095123575,30.8300938348879,32.1128359899559,30.8286092611157,32.1196956190064,30.8212968218594,32.118569141408
S1_20190820_155645_155825_VV_12,ow-0626.jpg,ow-0626-01-001502,S1A_IW_GRDH_1SDV_20190820T155710_20190820T155735_028655_033E24_AFFA.SAFE,2019-08-20 15:56:45+00:00,2019-08-20 15:58:25+00:00,2019-08-20T15:57:35Z,30.6680087511513,32.2517043051255,30.8268401090776,32.3879889355627,S2B_MSIL2A_20190820T083609_N0500_R064_T36STA_20230506T133242.SAFE,2019-08-20 08:51:28+00:00,1.55,S1_20190820_155645_155825_VV_12||2019-08-20 08:51:28+00:00,dataset_out\sent1\S1_20190820_155645_155825_VV_12__S1__20190820T155645Z.png,dataset_out\sentinel2\S1_20190820_155645_155825_VV_12__S2__20190820T085128Z.png,2019-08-20 15:56:45+00:00,2019-08-20 08:51:28+00:00,-7.088055555555556,True,True,30.7365623663105,32.3082688115419,30.7586981948063,32.3117048350394,30.7533472168642,32.3362568360294,30.7312113883684,32.3328208125318
S1_20190820_155645_155825_VV_13,ow-0627.jpg,ow-0627-01-001503,S1A_IW_GRDH_1SDV_20190820T155735_20190820T155800_028655_033E24_574F.SAFE,2019-08-20 15:56:45+00:00,2019-08-20 15:58:25+00:00,2019-08-20T15:57:35Z,30.17618295612,33.1618775874529,30.337241467733,33.2982159984324,S2B_MSIL2A_20190820T083609_N0500_R064_T35SQS_20230506T133242.SAFE,2019-08-20 08:51:16+00:00,2.44,S1_20190820_155645_155825_VV_13||2019-08-20 08:51:16+00:00,dataset_out\sent1\S1_20190820_155645_155825_VV_13__S1__20190820T155645Z.png,dataset_out\sentinel2\S1_20190820_155645_155825_VV_13__S2__20190820T085116Z.png,2019-08-20 15:56:45+00:00,2019-08-20 08:51:16+00:00,-7.091388888888889,True,True,30.2207107796523,33.2394411547807,30.2340408390432,33.2414914534644,30.2317570952778,33.2517790610499,30.2184270358869,33.2497287623662
S1_20190820_155645_155825_VV_14,ow-0628.jpg,ow-0628-01-001505,S1A_IW_GRDH_1SDV_20190820T155735_20190820T155800_028655_033E24_574F.SAFE,2019-08-20 15:56:45+00:00,2019-08-20 15:58:25+00:00,2019-08-20T15:57:35Z,29.9661613246778,33.5062345779814,30.1273396098906,33.6427331133441,S2B_MSIL2A_20190820T083609_N0500_R064_T35SQT_20230506T133242.SAFE,2019-08-20 08:51:01+00:00,1.45,S1_20190820_155645_155825_VV_14||2019-08-20 08:51:01+00:00,dataset_out\sent1\S1_20190820_155645_155825_VV_14__S1__20190820T155645Z.png,dataset_out\sentinel2\S1_20190820_155645_155825_VV_14__S2__20190820T085101Z.png,2019-08-20 15:56:45+00:00,2019-08-20 08:51:01+00:00,-7.095555555555555,True,True,30.0247176169824,33.5917975772278,30.0378295287489,33.5938302290631,30.0346411975479,33.6080892751673,30.0215292857814,33.606056623332
S1_20190822_035047_035226_VV_0,ow-0647.jpg,ow-0647-01-001557,S1B_IW_GRDH_1SDV_20190822T035137_20190822T035202_017693_021497_9677.SAFE,2019-08-22 03:50:47+00:00,2019-08-22 03:52:26+00:00,2019-08-22T03:51:36Z,31.1952952755167,32.03489979907,31.6223995390342,32.4006214696572,S2A_MSIL2A_20190822T082601_N0500_R021_T36SUA_20230506T055529.SAFE,2019-08-22 08:41:25+00:00,0.0,S1_20190822_035047_035226_VV_0||2019-08-22 08:41:25+00:00,dataset_out\sent1\S1_20190822_035047_035226_VV_0__S1__20190822T035047Z.png,dataset_out\sentinel2\S1_20190822_035047_035226_VV_0__S2__20190822T084125Z.png,2019-08-22 03:50:47+00:00,2019-08-22 08:41:25+00:00,4.8438888888888885,True,True,31.5484631017724,32.0407068030997,31.5419821619406,32.0416654671353,31.5410847749262,32.0373428461285,31.547565714758,32.0363841820929
S1_20190822_035047_035226_VV_2,ow-0648.jpg,ow-0648-01-001560,S1B_IW_GRDH_1SDV_20190822T035047_20190822T035112_017693_021497_D54D.SAFE,2019-08-22 03:50:47+00:00,2019-08-22 03:52:26+00:00,2019-08-22T03:51:36Z,32.3325722212228,34.4385266148238,32.4943758696443,34.5739793946484,S2A_MSIL2A_20190822T082601_N0500_R021_T36SVD_20230506T055529.SAFE,2019-08-22 08:40:38+00:00,1.2,S1_20190822_035047_035226_VV_2||2019-08-22 08:40:38+00:00,dataset_out\sent1\S1_20190822_035047_035226_VV_2__S1__20190822T035047Z.png,dataset_out\sentinel2\S1_20190822_035047_035226_VV_2__S2__20190822T084038Z.png,2019-08-22 03:50:47+00:00,2019-08-22 08:40:38+00:00,4.8308333333333335,True,True,32.4077858466904,34.511553465625,32.3979536933138,34.5130056307242,32.3971721785948,34.5094041074848,32.4070043319714,34.5079519423856
S1_20190822_035047_035226_VV_3,ow-0649.jpg,ow-0649-01-001562,S1B_IW_GRDH_1SDV_20190822T035137_20190822T035202_017693_021497_9677.SAFE,2019-08-22 03:50:47+00:00,2019-08-22 03:52:26+00:00,2019-08-22T03:51:36Z,31.5182964538466,31.9054515880335,31.6756473743004,32.0407013298486,S2A_MSIL2A_20190822T082601_N0500_R021_T36SUA_20230506T055529.SAFE,2019-08-22 08:41:25+00:00,0.0,S1_20190822_035047_035226_VV_3||2019-08-22 08:41:25+00:00,dataset_out\sent1\S1_20190822_035047_035226_VV_3__S1__20190822T035047Z.png,dataset_out\sentinel2\S1_20190822_035047_035226_VV_3__S2__20190822T084125Z.png,2019-08-22 03:50:47+00:00,2019-08-22 08:41:25+00:00,4.8438888888888885,True,True,31.5854803395682,32.0106501807001,31.5721505390979,32.0126463149181,31.570233822374,32.0034592705721,31.5835636228443,32.0014631363541
S1_20190822_035047_035226_VV_6,ow-0651.jpg,ow-0651-01-001565,S1B_IW_GRDH_1SDV_20190822T035137_20190822T035202_017693_021497_9677.SAFE,2019-08-22 03:50:47+00:00,2019-08-22 03:52:26+00:00,2019-08-22T03:51:36Z,31.9906554505157,31.6251927555823,32.1484453170377,31.7610399031707,S2A_MSIL2A_20190822T082601_N0500_R021_T36SVA_20230506T055529.SAFE,2019-08-22 08:41:22+00:00,0.0,S1_20190822_035047_035226_VV_6||2019-08-22 08:41:22+00:00,dataset_out\sent1\S1_20190822_035047_035226_VV_6__S1__20190822T035047Z.png,dataset_out\sentinel2\S1_20190822_035047_035226_VV_6__S2__20190822T084122Z.png,2019-08-22 03:50:47+00:00,2019-08-22 08:41:22+00:00,4.843055555555556,True,True,32.0973694273772,31.7176805546597,32.0553708409983,31.7241571841452,32.0425833602056,31.6645114323517,32.0845819465845,31.6580348028663
S1_20190822_035047_035226_VV_7,ow-0652.jpg,ow-0652-01-001566,S1B_IW_GRDH_1SDV_20190822T035137_20190822T035202_017693_021497_9677.SAFE,2019-08-22 03:50:47+00:00,2019-08-22 03:52:26+00:00,2019-08-22T03:51:36Z,32.7034618097068,31.4149437818747,32.8618912486225,31.5516628830375,S2A_MSIL2A_20190822T082601_N0500_R021_T36SVA_20230506T055529.SAFE,2019-08-22 08:41:22+00:00,0.0,S1_20190822_035047_035226_VV_7||2019-08-22 08:41:22+00:00,dataset_out\sent1\S1_20190822_035047_035226_VV_7__S1__20190822T035047Z.png,dataset_out\sentinel2\S1_20190822_035047_035226_VV_7__S2__20190822T084122Z.png,2019-08-22 03:50:47+00:00,2019-08-22 08:41:22+00:00,4.843055555555556,True,True,32.7641686381893,31.5062611461434,32.7614730664551,31.5066948649771,32.7607093742527,31.5032699134183,32.7634049459869,31.5028361945846
S1_20190822_035047_035226_VV_5,ow-0650.jpg,ow-0650-01-001564,S1B_IW_GRDH_1SDV_20190822T035137_20190822T035202_017693_021497_9677.SAFE,2019-08-22 03:50:47+00:00,2019-08-22 03:52:26+00:00,2019-08-22T03:51:36Z,32.8914646060486,31.726957583762,33.0499979216267,31.8638177854723,S2A_MSIL2A_20190822T082601_N0500_R021_T36SWA_20230506T055529.SAFE,2019-08-22 08:41:18+00:00,0.09,S1_20190822_035047_035226_VV_5||2019-08-22 08:41:18+00:00,dataset_out\sent1\S1_20190822_035047_035226_VV_5__S1__20190822T035047Z.png,dataset_out\sentinel2\S1_20190822_035047_035226_VV_5__S2__20190822T084118Z.png,2019-08-22 03:50:47+00:00,2019-08-22 08:41:18+00:00,4.841944444444445,True,True,32.9888389351321,31.8014214346534,32.9567142932307,31.8066259472666,32.9518599870641,31.7849939595337,32.9839846289656,31.7797894469204
S1_20190822_035047_035226_VV_8,ow-0653.jpg,ow-0653-01-001568,S1B_IW_GRDH_1SDV_20190822T035137_20190822T035202_017693_021497_9677.SAFE,2019-08-22 03:50:47+00:00,2019-08-22 03:52:26+00:00,2019-08-22T03:51:36Z,32.2658754485528,31.5006109173571,32.423987451115,31.6368958099599,S2A_MSIL2A_20190822T082601_N0500_R021_T36SVA_20230506T055529.SAFE,2019-08-22 08:41:22+00:00,0.0,S1_20190822_035047_035226_VV_8||2019-08-22 08:41:22+00:00,dataset_out\sent1\S1_20190822_035047_035226_VV_8__S1__20190822T035047Z.png,dataset_out\sentinel2\S1_20190822_035047_035226_VV_8__S2__20190822T084122Z.png,2019-08-22 03:50:47+00:00,2019-08-22 08:41:22+00:00,4.843055555555556,True,True,32.3452650656754,31.572243217218,32.341735271295,31.5727993214077,32.340513405041,31.5672120942681,32.3440431994214,31.5666559900784
S1_20190822_154015_154155_VV_1,ow-0655.jpg,ow-0655-01-001571,S1A_IW_GRDH_1SDV_20190822T154105_20190822T154130_028684_033F1B_0C45.SAFE,2019-08-22 15:40:15+00:00,2019-08-22 15:41:55+00:00,2019-08-22T15:41:05Z,34.7179335244227,33.8383034605011,34.8792843981559,33.9737848900697,S2A_MSIL2A_20190822T082601_N0500_R021_T36SXC_20230506T055529.SAFE,2019-08-22 08:40:46+00:00,0.35,S1_20190822_154015_154155_VV_1||2019-08-22 08:40:46+00:00,dataset_out\sent1\S1_20190822_154015_154155_VV_1__S1__20190822T154015Z.png,dataset_out\sentinel2\S1_20190822_154015_154155_VV_1__S2__20190822T084046Z.png,2019-08-22 15:40:15+00:00,2019-08-22 08:40:46+00:00,-6.991388888888889,True,True,34.7947290206135,33.8478442458604,34.7977120849823,33.8482865200404,34.7962287658552,33.8551302714324,34.7932457014865,33.8546879972523
S1_20190824_033416_033556_VV_0,ow-0658.jpg,ow-0658-01-001575,S1B_IW_GRDH_1SDV_20190824T033441_20190824T033506_017722_021577_8148.SAFE,2019-08-24 03:34:16+00:00,2019-08-24 03:35:56+00:00,2019-08-24T03:35:06Z,35.3656685571569,34.1073977752762,35.5249918726934,34.2416429127957,S2B_MSIL2A_20190824T081609_N0500_R121_T36SYD_20230715T114954.SAFE,2019-08-24 08:30:35+00:00,0.01,S1_20190824_033416_033556_VV_0||2019-08-24 08:30:35+00:00,dataset_out\sent1\S1_20190824_033416_033556_VV_0__S1__20190824T033416Z.png,dataset_out\sentinel2\S1_20190824_033416_033556_VV_0__S2__20190824T083035Z.png,2019-08-24 03:34:16+00:00,2019-08-24 08:30:35+00:00,4.938611111111111,True,True,35.4657677016344,34.2025760200727,35.4397213905787,34.2061965203844,35.4305048254,34.1593752536033,35.4565511364556,34.1557547532917
S1_20190825_160456_160636_VV_2,ow-0659.jpg,ow-0659-01-001576,S1A_IW_GRDH_1SDV_20190825T160521_20190825T160546_028728_0340B1_6F50.SAFE,2019-08-25 16:04:56+00:00,2019-08-25 16:06:36+00:00,2019-08-25T16:05:46Z,30.1591123781127,31.5349959701138,30.3156196122617,31.669842066647,S2A_MSIL2A_20190825T083601_N0500_R064_T36STA_20230715T101824.SAFE,2019-08-25 08:51:25+00:00,4.8,S1_20190825_160456_160636_VV_2||2019-08-25 08:51:25+00:00,dataset_out\sent1\S1_20190825_160456_160636_VV_2__S1__20190825T160456Z.png,dataset_out\sentinel2\S1_20190825_160456_160636_VV_2__S2__20190825T085125Z.png,2019-08-25 16:04:56+00:00,2019-08-25 08:51:25+00:00,-7.2252777777777775,True,True,30.2762977756237,31.612167308051,30.2931487101093,31.6146178959994,30.2877092676633,31.6415038811903,30.2708583331777,31.6390532932419
S1_20190827_035858_040037_VV_0,ow-0666.jpg,ow-0666-01-001595,S1B_IW_GRDH_1SDV_20190827T035948_20190827T040013_017766_0216ED_1CA7.SAFE;S1B_IW_GRDH_1SDV_20190827T035923_20190827T035948_017766_0216ED_BD5D.SAFE,2019-08-27 03:58:58+00:00,2019-08-27 04:00:37+00:00,2019-08-27T03:59:47Z,31.208065882561,32.7196954389669,31.3685435376525,32.8564854357064,S2B_MSIL2A_20190827T082609_N0500_R021_T36SUB_20230722T001746.SAFE,2019-08-27 08:41:13+00:00,5.59,S1_20190827_035858_040037_VV_0||2019-08-27 08:41:13+00:00,dataset_out\sent1\S1_20190827_035858_040037_VV_0__S1__20190827T035858Z.png,dataset_out\sentinel2\S1_20190827_035858_040037_VV_0__S2__20190827T084113Z.png,2019-08-27 03:58:58+00:00,2019-08-27 08:41:13+00:00,4.704166666666667,True,True,31.3362185942616,32.7826774603516,31.3318120358945,32.7833813829478,31.3306665496403,32.7783353840521,31.3350731080074,32.7776314614558
S1_20190827_035858_040037_VV_1,ow-0667.jpg,ow-0667-01-001596,S1B_IW_GRDH_1SDV_20190827T035948_20190827T040013_017766_0216ED_1CA7.SAFE,2019-08-27 03:58:58+00:00,2019-08-27 04:00:37+00:00,2019-08-27T03:59:47Z,31.0211917134341,32.5122827370887,31.1810287074438,32.6489495531463,S2B_MSIL2A_20190827T082609_N0500_R021_T36SUB_20230722T001746.SAFE,2019-08-27 08:41:13+00:00,5.59,S1_20190827_035858_040037_VV_1||2019-08-27 08:41:13+00:00,dataset_out\sent1\S1_20190827_035858_040037_VV_1__S1__20190827T035858Z.png,dataset_out\sentinel2\S1_20190827_035858_040037_VV_1__S2__20190827T084113Z.png,2019-08-27 03:58:58+00:00,2019-08-27 08:41:13+00:00,4.704166666666667,True,True,31.1462403528152,32.6117007669285,31.0765670525546,32.6227933095705,31.0597933568381,32.5481776916233,31.1294666570987,32.5370851489813
S1_20190827_035858_040037_VV_2,ow-0668.jpg,ow-0668-01-001597,S1B_IW_GRDH_1SDV_20190827T035948_20190827T040013_017766_0216ED_1CA7.SAFE,2019-08-27 03:58:58+00:00,2019-08-27 04:00:37+00:00,2019-08-27T03:59:47Z,30.8333770294451,31.6568073226839,30.9922942352431,31.793656568145,S2B_MSIL2A_20190827T082609_N0500_R021_T36SUA_20230722T001746.SAFE,2019-08-27 08:41:27+00:00,0.57,S1_20190827_035858_040037_VV_2||2019-08-27 08:41:27+00:00,dataset_out\sent1\S1_20190827_035858_040037_VV_2__S1__20190827T035858Z.png,dataset_out\sentinel2\S1_20190827_035858_040037_VV_2__S2__20190827T084127Z.png,2019-08-27 03:58:58+00:00,2019-08-27 08:41:27+00:00,4.708055555555555,True,True,30.9035014132816,31.7239377382678,30.8929055077396,31.7256495461492,30.8922973285352,31.722945614865,30.9028932340772,31.7212338069836
S1_20190827_154843_155023_VV_2,ow-0670.jpg,ow-0670-01-001600,S1A_IW_GRDH_1SDV_20190827T154843_20190827T154908_028757_0341B2_CC65.SAFE,2019-08-27 15:48:43+00:00,2019-08-27 15:50:23+00:00,2019-08-27T15:49:33Z,32.7036235947843,31.4260722960308,32.8617322247239,31.5623655333646,S2B_MSIL2A_20190827T082609_N0500_R021_T36RVV_20230722T001746.SAFE,2019-08-27 08:41:38+00:00,2.95,S1_20190827_154843_155023_VV_2||2019-08-27 08:41:38+00:00,dataset_out\sent1\S1_20190827_154843_155023_VV_2__S1__20190827T154843Z.png,dataset_out\sentinel2\S1_20190827_154843_155023_VV_2__S2__20190827T084138Z.png,2019-08-27 15:48:43+00:00,2019-08-27 08:41:38+00:00,-7.118055555555555,True,True,32.7649065589963,31.4841469696759,32.7723809486494,31.4853246869238,32.7679655951086,31.5055119942415,32.7604912054555,31.5043342769936
S1_20190827_154843_155023_VV_3,ow-0671.jpg,ow-0671-01-001602,S1A_IW_GRDH_1SDV_20190827T154843_20190827T154908_028757_0341B2_CC65.SAFE,2019-08-27 15:48:43+00:00,2019-08-27 15:50:23+00:00,2019-08-27T15:49:33Z,32.312167888643,31.356591251981,32.4704904722339,31.4931761511122,S2B_MSIL2A_20190827T082609_N0500_R021_T36RVV_20230722T001746.SAFE,2019-08-27 08:41:38+00:00,2.95,S1_20190827_154843_155023_VV_3||2019-08-27 08:41:38+00:00,dataset_out\sent1\S1_20190827_154843_155023_VV_3__S1__20190827T154843Z.png,dataset_out\sentinel2\S1_20190827_154843_155023_VV_3__S2__20190827T084138Z.png,2019-08-27 15:48:43+00:00,2019-08-27 08:41:38+00:00,-7.118055555555555,True,True,32.3903642238921,31.4234229552767,32.3936831282668,31.423953372307,32.3926444929172,31.42864020616,32.3893255885425,31.4281097891297
S1_20190827_154843_155023_VV_4,ow-0672.jpg,ow-0672-01-001603,S1A_IW_GRDH_1SDV_20190827T154908_20190827T154933_028757_0341B2_83CA.SAFE;S1A_IW_GRDH_1SDV_20190827T154843_20190827T154908_028757_0341B2_CC65.SAFE,2019-08-27 15:48:43+00:00,2019-08-27 15:50:23+00:00,2019-08-27T15:49:33Z,32.1070675212474,31.6468300843464,32.2654975604433,31.7835600311943,S2B_MSIL2A_20190827T082609_N0500_R021_T36SVA_20230722T001746.SAFE,2019-08-27 08:41:24+00:00,6.2,S1_20190827_154843_155023_VV_4||2019-08-27 08:41:24+00:00,dataset_out\sent1\S1_20190827_154843_155023_VV_4__S1__20190827T154843Z.png,dataset_out\sentinel2\S1_20190827_154843_155023_VV_4__S2__20190827T084124Z.png,2019-08-27 15:48:43+00:00,2019-08-27 08:41:24+00:00,-7.121944444444445,True,True,32.184196603131,31.7129919142609,32.1891726835784,31.7137927713409,32.1883282683088,31.7175784727768,32.1833521878614,31.7167776156968
S1_20190827_154843_155023_VV_5,ow-0673.jpg,ow-0673-01-001604,S1A_IW_GRDH_1SDV_20190827T154908_20190827T154933_028757_0341B2_83CA.SAFE,2019-08-27 15:48:43+00:00,2019-08-27 15:50:23+00:00,2019-08-27T15:49:33Z,32.4331693215819,32.6171126515885,32.5933364766925,32.7532972539547,S2B_MSIL2A_20190827T082609_N0500_R021_T36SVB_20230722T001746.SAFE,2019-08-27 08:41:09+00:00,8.96,S1_20190827_154843_155023_VV_5||2019-08-27 08:41:09+00:00,dataset_out\sent1\S1_20190827_154843_155023_VV_5__S1__20190827T154843Z.png,dataset_out\sentinel2\S1_20190827_154843_155023_VV_5__S2__20190827T084109Z.png,2019-08-27 15:48:43+00:00,2019-08-27 08:41:09+00:00,-7.126111111111111,True,True,32.4902463501249,32.6967336210129,32.494875477491,32.6974510970181,32.4938793200015,32.7019554944058,32.4892501926354,32.7012380184006
S1_20190827_154843_155023_VV_7,ow-0675.jpg,ow-0675-01-001609,S1A_IW_GRDH_1SDV_20190827T154933_20190827T154958_028757_0341B2_F67F.SAFE,2019-08-27 15:48:43+00:00,2019-08-27 15:50:23+00:00,2019-08-27T15:49:33Z,32.0511714435275,34.1398000359806,32.2134129805183,34.2757303234566,S2B_MSIL2A_20190827T082609_N0500_R021_T36SVC_20230722T001746.SAFE,2019-08-27 08:40:55+00:00,0.14,S1_20190827_154843_155023_VV_7||2019-08-27 08:40:55+00:00,dataset_out\sent1\S1_20190827_154843_155023_VV_7__S1__20190827T154843Z.png,dataset_out\sentinel2\S1_20190827_154843_155023_VV_7__S2__20190827T084055Z.png,2019-08-27 15:48:43+00:00,2019-08-27 08:40:55+00:00,-7.13,True,True,32.1263945988965,34.2035224972019,32.1406979453401,34.2056852735987,32.1393772979194,34.2116289309706,32.1250739514758,34.2094661545739
S1_20190903_154015_154155_VV_1,ow-0697.jpg,ow-0697-01-001648,S1A_IW_GRDH_1SDV_20190903T154130_20190903T154155_028859_034535_9C24.SAFE;S1A_IW_GRDH_1SDV_20190903T154105_20190903T154130_028859_034535_82B8.SAFE,2019-09-03 15:40:15+00:00,2019-09-03 15:41:55+00:00,2019-09-03T15:41:05Z,35.1120458479605,33.9819114891052,35.2730230588841,34.1169066248015,S2B_MSIL2A_20190903T081609_N0500_R121_T36SYC_20230628T001858.SAFE,2019-09-03 08:30:48+00:00,7.07,S1_20190903_154015_154155_VV_1||2019-09-03 08:30:48+00:00,dataset_out\sent1\S1_20190903_154015_154155_VV_1__S1__20190903T154015Z.png,dataset_out\sentinel2\S1_20190903_154015_154155_VV_1__S2__20190903T083048Z.png,2019-09-03 15:40:15+00:00,2019-09-03 08:30:48+00:00,-7.1575,True,True,35.190233853135,34.0457358109031,35.196635182208,34.046662001962,35.1956051522879,34.0515235372962,35.1892038232149,34.0505973462373
S1_20190914_154754_154934_VV_6,ow-0715.jpg,ow-0715-01-001673,S1B_IW_GRDH_1SDV_20190914T154844_20190914T154909_018036_021F43_27F9.SAFE,2019-09-14 15:47:54+00:00,2019-09-14 15:49:34+00:00,2019-09-14T15:48:44Z,31.8313323146342,33.8342603506601,31.9930045588792,33.9709148526801,S2A_MSIL2A_20190914T083601_N0500_R064_T36SUC_20230702T203658.SAFE,2019-09-14 08:50:49+00:00,4.78,S1_20190914_154754_154934_VV_6||2019-09-14 08:50:49+00:00,dataset_out\sent1\S1_20190914_154754_154934_VV_6__S1__20190914T154754Z.png,dataset_out\sentinel2\S1_20190914_154754_154934_VV_6__S2__20190914T085049Z.png,2019-09-14 15:47:54+00:00,2019-09-14 08:50:49+00:00,-6.951388888888889,True,True,31.932498627047,33.8756691705412,31.9386431481504,33.8766262625502,31.9377470255915,33.8805976912572,31.9316025044882,33.8796405992482
S1_20190919_155649_155743_VV_0,ow-0717.jpg,ow-0717-01-001682,S1B_IW_GRDH_1SDV_20190919T155649_20190919T155718_018109_02218C_A4C0.SAFE,2019-09-19 15:56:49+00:00,2019-09-19 15:57:43+00:00,2019-09-19T15:57:16Z,30.6905837619154,32.8302991853296,30.8500173943172,32.9662881181891,S2B_MSIL2A_20190919T083619_N0500_R064_T36STB_20230630T125147.SAFE,2019-09-19 08:51:08+00:00,0.0,S1_20190919_155649_155743_VV_0||2019-09-19 08:51:08+00:00,dataset_out\sent1\S1_20190919_155649_155743_VV_0__S1__20190919T155649Z.png,dataset_out\sentinel2\S1_20190919_155649_155743_VV_0__S2__20190919T085108Z.png,2019-09-19 15:56:49+00:00,2019-09-19 08:51:08+00:00,-7.094722222222222,True,True,30.7674834780298,32.895255109154,30.772947560719,32.8960843102412,30.7709996595132,32.9051138281455,30.7655355768239,32.9042846270583
